timestamp,vrms,irms,pactive_w,preactive_var,papparent_va,pf,freq_hz,master_relay,master_fault,a1_valid,a1_pir,a1_night,a1_tilt,a1_relay,a1_bypass,a1_fault,a1_rssi,a1_inaI,a1_inaP_w,a1_savW,a1_cost_rs,a2_valid,a2_pir,a2_night,a2_tilt,a2_relay,a2_bypass,a2_fault,a2_rssi,a2_age_s
2026-04-02T12:58:00,230.47,1.682,323.03,214.24,387.62,0.833,50.07,1,0,1,1,0,0,1,0,0,-72,0.0006,0.01,1.4,0.108,1,1,0,0,1,0,0,-82,0
2026-04-02T12:59:00,230.22,2.012,386.38,255.27,463.09,0.834,50.02,1,0,1,0,0,0,1,0,0,-64,0.0003,0.01,1.4,0.109,1,0,0,0,1,0,0,-82,1
2026-04-02T13:00:00,230.73,1.925,369.78,246.19,444.24,0.832,50.07,1,0,1,1,0,0,1,0,0,-65,0.0008,0.01,1.4,0.109,1,1,0,0,1,0,0,-73,0
2026-04-02T13:01:00,231.23,1.698,327.53,216.61,392.68,0.834,49.91,1,0,1,0,0,0,1,0,0,-70,0.0015,0.01,1.4,0.109,1,1,0,0,1,0,0,-78,1
2026-04-02T13:02:00,230.0,1.961,375.65,249.81,451.13,0.833,49.94,1,0,1,1,0,0,1,0,0,-61,0.0026,0.01,1.4,0.109,1,0,0,0,1,0,0,-88,1
2026-04-02T13:03:00,229.56,1.64,313.22,208.9,376.49,0.832,49.99,1,0,1,0,0,0,1,0,0,-63,0.001,0.01,1.4,0.109,1,0,0,0,1,0,0,-76,0
2026-04-02T13:04:00,229.8,1.994,380.82,254.67,458.13,0.831,50.15,1,0,1,1,0,0,1,0,0,-64,0.0012,0.01,1.4,0.109,1,0,0,0,1,0,0,-85,1
2026-04-02T13:05:00,229.67,1.875,356.37,241.59,430.54,0.828,49.97,1,0,1,0,0,0,1,0,0,-70,0.001,0.01,1.4,0.11,1,1,0,0,1,0,0,-71,0
2026-04-02T13:06:00,229.9,1.929,365.38,251.29,443.45,0.824,49.94,1,0,1,1,0,0,1,0,0,-59,0.0013,0.01,1.4,0.11,1,1,0,0,1,0,0,-85,0
2026-04-02T13:07:00,229.63,1.632,307.72,214.02,374.83,0.821,50.05,1,0,1,0,0,0,1,0,0,-63,0.001,0.01,1.4,0.11,1,1,0,0,1,0,0,-87,1
2026-04-02T13:08:00,228.44,1.832,341.99,241.18,418.48,0.817,50.12,1,0,1,0,0,0,1,0,0,-60,0.0023,0.01,1.4,0.11,1,1,0,0,1,0,0,-74,1
2026-04-02T13:09:00,230.43,1.653,313.13,216.87,380.9,0.822,49.95,1,0,1,0,0,0,1,0,0,-58,0.0002,0.01,1.4,0.11,1,0,0,0,1,0,0,-75,0
2026-04-02T13:10:00,230.22,1.834,347.14,240.29,422.19,0.822,50.04,1,0,1,1,0,0,1,0,0,-67,-0.0009,0.01,1.4,0.11,1,0,0,0,1,0,0,-78,0
2026-04-02T13:11:00,230.35,2.204,418.14,287.8,507.61,0.824,50.11,1,0,1,0,0,0,1,0,0,-62,0.0019,0.01,1.4,0.111,1,0,0,0,1,0,0,-76,0
2026-04-02T13:12:00,228.96,1.859,351.42,240.21,425.67,0.826,49.99,1,0,1,1,0,0,1,0,0,-66,0.0005,0.01,1.4,0.111,1,1,0,0,1,0,0,-64,1
2026-04-02T13:13:00,230.06,1.86,353.39,241.15,427.83,0.826,50.0,1,0,1,0,0,0,1,0,0,-71,0.0011,0.01,1.4,0.111,1,1,0,0,1,0,0,-70,1
2026-04-02T13:14:00,229.75,2.012,381.56,260.81,462.18,0.826,50.01,1,0,1,1,0,0,1,0,0,-69,0.0004,0.01,1.4,0.111,1,0,0,0,1,0,0,-71,0
2026-04-02T13:15:00,229.75,1.881,357.25,243.07,432.1,0.827,50.01,1,0,1,0,0,0,1,0,0,-71,0.0011,0.01,1.4,0.111,1,0,0,0,1,0,0,-74,0
2026-04-02T13:16:00,230.32,1.852,352.35,240.49,426.6,0.826,49.92,1,0,1,1,0,0,1,0,0,-65,0.001,0.01,1.4,0.112,1,1,0,0,1,0,0,-88,1
2026-04-02T13:17:00,231.26,1.906,363.16,249.61,440.67,0.824,50.05,1,0,1,1,0,0,1,0,0,-70,0.0025,0.01,1.4,0.112,1,0,0,0,1,0,0,-67,0
2026-04-02T13:18:00,229.37,1.521,290.39,193.55,348.98,0.832,49.99,1,0,1,1,0,0,1,0,0,-71,0.0009,0.01,1.4,0.112,1,1,0,0,1,0,0,-82,0
2026-04-02T13:19:00,230.19,1.696,323.11,218.94,390.3,0.828,50.13,1,0,1,1,0,0,1,0,0,-70,0.0015,0.01,1.4,0.112,1,1,0,0,1,0,0,-80,1
2026-04-02T13:20:00,230.23,1.69,323.26,216.42,389.02,0.831,49.96,1,0,1,1,0,0,1,0,0,-66,0.0026,0.01,1.4,0.112,1,0,0,0,1,0,0,-82,1
2026-04-02T13:21:00,230.63,1.721,328.54,222.6,396.85,0.828,50.07,1,0,1,1,0,0,1,0,0,-65,0.0011,0.01,1.4,0.112,1,0,0,0,1,0,0,-75,1
2026-04-02T13:22:00,229.44,1.884,356.24,244.94,432.32,0.824,49.93,1,0,1,1,0,0,1,0,0,-62,0.0003,0.01,1.4,0.113,1,0,0,0,1,0,0,-86,1
2026-04-02T13:23:00,229.05,1.786,336.44,232.64,409.04,0.823,50.14,1,0,1,1,0,0,1,0,0,-70,-0.0006,0.01,1.4,0.113,1,1,0,0,1,0,0,-78,1
2026-04-02T13:24:00,228.47,1.997,376.14,258.21,456.24,0.824,49.9,1,0,1,0,0,0,1,0,0,-72,0.0023,0.01,1.4,0.113,1,1,0,0,1,0,0,-66,1
2026-04-02T13:25:00,229.84,1.898,360.69,245.5,436.31,0.827,50.03,1,0,1,1,0,0,1,0,0,-58,0.0012,0.01,1.4,0.113,1,0,0,0,1,0,0,-67,0
2026-04-02T13:26:00,230.63,1.734,329.37,226.69,399.84,0.824,50.02,1,0,1,1,0,0,1,0,0,-72,0.0004,0.01,1.4,0.113,1,0,0,0,1,0,0,-80,1
2026-04-02T13:27:00,229.21,1.681,317.35,218.37,385.22,0.824,50.02,1,0,1,1,0,0,1,0,0,-65,0.0027,0.01,1.4,0.113,1,1,0,1,1,0,0,-79,0
2026-04-02T13:28:00,230.22,2.066,389.92,272.44,475.67,0.82,50.11,1,0,1,0,0,0,1,0,0,-60,0.0014,0.01,1.4,0.114,1,1,0,0,1,0,0,-75,1
2026-04-02T13:29:00,229.23,1.912,358.59,252.03,438.3,0.818,50.1,1,0,1,1,0,0,1,0,0,-58,-0.0002,0.01,1.4,0.114,1,0,0,0,1,0,0,-85,1
2026-04-02T13:30:00,230.81,1.846,350.86,241.55,425.97,0.824,50.16,1,0,1,0,0,0,1,0,0,-69,0.0034,0.01,1.4,0.114,1,1,0,0,1,0,0,-83,0
2026-04-02T13:31:00,228.86,2.038,387.37,259.65,466.34,0.831,49.99,1,0,1,1,0,0,1,0,0,-68,0.0015,0.01,1.4,0.114,1,0,0,0,1,0,0,-86,1
2026-04-02T13:32:00,229.57,1.846,350.99,237.28,423.67,0.828,50.02,1,0,1,1,0,0,1,0,0,-59,0.0015,0.01,1.4,0.114,1,0,0,0,1,0,0,-84,1
2026-04-02T13:33:00,229.43,1.785,337.82,231.43,409.49,0.825,50.01,1,0,1,0,0,0,1,0,0,-60,0.0007,0.01,1.4,0.114,1,0,0,0,1,0,0,-79,0
2026-04-02T13:34:00,231.35,1.81,347.35,234.04,418.84,0.829,50.08,1,0,1,1,0,0,1,0,0,-69,-0.0002,0.01,1.4,0.115,1,0,0,0,1,0,0,-88,0
2026-04-02T13:35:00,229.27,1.811,345.09,230.71,415.11,0.831,49.88,1,0,1,1,0,0,1,0,0,-62,0.0001,0.01,1.4,0.115,1,1,0,0,1,0,0,-84,0
2026-04-02T13:36:00,229.92,1.533,295.2,192.63,352.49,0.837,50.06,1,0,1,0,0,0,1,0,0,-68,0.0001,0.01,1.4,0.115,1,1,0,0,1,0,0,-75,0
2026-04-02T13:37:00,229.64,1.768,339.37,222.67,405.9,0.836,50.01,1,0,1,0,0,0,1,0,0,-65,0.0011,0.01,1.4,0.115,1,0,0,0,1,0,0,-67,1
2026-04-02T13:38:00,230.06,1.667,320.24,210.85,383.42,0.835,50.02,1,0,1,1,0,0,1,0,0,-65,0.002,0.01,1.4,0.115,1,1,0,0,1,0,0,-80,1
2026-04-02T13:39:00,229.86,1.644,315.26,208.26,377.84,0.834,50.08,1,0,1,1,0,0,1,0,0,-62,-0.0,0.01,1.4,0.116,1,0,0,0,1,0,0,-87,0
2026-04-02T13:40:00,229.4,1.838,351.95,232.26,421.68,0.835,50.0,1,0,1,0,0,0,1,0,0,-63,0.0014,0.01,1.4,0.116,1,1,0,0,1,0,0,-66,1
2026-04-02T13:41:00,229.77,1.493,286.23,189.07,343.04,0.834,50.05,1,0,1,1,0,0,1,0,0,-61,0.0012,0.01,1.4,0.116,1,1,0,0,1,0,0,-88,0
2026-04-02T13:42:00,229.2,1.623,309.13,206.94,372.0,0.831,50.07,1,0,1,1,0,0,1,0,0,-70,-0.0002,0.01,1.4,0.116,1,0,0,0,1,0,0,-83,1
2026-04-02T13:43:00,230.82,1.814,347.47,233.45,418.61,0.83,50.04,1,0,1,0,0,0,1,0,0,-63,0.001,0.01,1.4,0.116,1,1,0,0,1,0,0,-77,1
2026-04-02T13:44:00,230.22,1.801,344.79,230.35,414.66,0.831,50.04,1,0,1,1,0,0,1,0,0,-64,-0.0002,0.01,1.4,0.116,1,1,0,0,1,0,0,-72,0
2026-04-02T13:45:00,231.06,1.959,375.6,252.67,452.68,0.83,50.08,1,0,1,0,0,0,1,0,0,-65,0.0003,0.01,1.4,0.117,1,0,0,0,1,0,0,-88,1
2026-04-02T13:46:00,230.69,1.58,302.22,203.72,364.47,0.829,50.1,1,0,1,1,0,0,1,0,0,-64,-0.0004,0.01,1.4,0.117,1,1,0,0,1,0,0,-65,0
2026-04-02T13:47:00,230.35,2.272,433.76,292.9,523.39,0.829,50.02,1,0,1,1,0,0,1,0,0,-71,-0.0004,0.01,1.4,0.117,1,1,0,0,1,0,0,-82,1
2026-04-02T13:48:00,229.29,1.962,371.4,253.84,449.86,0.826,50.07,1,0,1,0,0,0,1,0,0,-68,0.0004,0.01,1.4,0.117,1,0,0,0,1,0,0,-67,1
2026-04-02T13:49:00,227.64,2.038,382.87,262.0,463.93,0.825,50.02,1,0,1,0,0,0,1,0,0,-65,0.0001,0.01,1.4,0.117,1,1,0,0,1,0,0,-70,1
2026-04-02T13:50:00,229.75,1.572,298.05,203.93,361.14,0.825,49.96,1,0,1,1,0,0,1,0,0,-62,0.0011,0.01,1.4,0.117,1,0,0,0,1,0,0,-83,1
2026-04-02T13:51:00,229.59,1.959,371.62,253.17,449.66,0.826,50.15,1,0,1,1,0,1,1,0,0,-59,0.0018,0.01,1.4,0.118,1,1,0,0,1,0,0,-88,0
2026-04-02T13:52:00,230.47,1.738,333.45,222.13,400.66,0.832,49.93,1,0,1,1,0,0,1,0,0,-68,-0.0005,0.01,1.4,0.118,1,1,0,0,1,0,0,-84,0
2026-04-02T13:53:00,229.76,1.837,352.17,232.69,422.1,0.834,49.98,1,0,1,1,0,0,1,0,0,-58,0.0006,0.01,1.4,0.118,1,0,0,0,1,0,0,-80,1
2026-04-02T13:54:00,229.1,1.518,291.01,190.47,347.8,0.837,50.01,1,0,1,1,0,0,1,0,0,-66,0.0005,0.01,1.4,0.118,1,1,0,0,1,0,0,-71,0
2026-04-02T13:55:00,228.77,1.714,327.03,216.41,392.15,0.834,49.98,1,0,1,1,0,0,1,0,0,-67,0.0018,0.01,1.4,0.118,1,1,0,0,1,0,0,-72,1
2026-04-02T13:56:00,229.19,1.665,318.73,209.69,381.52,0.835,50.1,1,0,1,1,0,0,1,0,0,-60,0.0012,0.01,1.4,0.119,1,1,0,0,1,0,0,-84,1
2026-04-02T13:57:00,229.0,1.949,375.18,241.95,446.43,0.84,49.9,1,0,1,0,0,0,1,0,0,-65,0.0028,0.01,1.4,0.119,1,0,0,0,1,0,0,-64,1
2026-04-02T13:58:00,230.28,1.745,341.1,212.2,401.72,0.849,50.08,1,0,1,0,0,0,1,0,0,-61,0.0018,0.01,1.4,0.119,1,1,0,0,1,0,0,-78,0
2026-04-02T13:59:00,228.49,1.784,345.64,216.0,407.58,0.848,49.91,1,0,1,1,0,0,1,0,0,-62,-0.0014,0.01,1.4,0.119,1,0,0,0,1,0,0,-84,1
2026-04-02T14:00:00,228.95,2.05,397.07,250.34,469.4,0.846,49.96,1,0,1,0,0,0,1,0,0,-58,0.0005,0.01,1.4,0.119,1,0,0,0,1,0,0,-85,0
2026-04-02T14:01:00,230.68,1.827,354.37,228.33,421.56,0.841,50.12,1,0,1,1,0,0,1,0,0,-59,0.0006,0.01,1.4,0.119,1,1,0,0,1,0,0,-71,1
2026-04-02T14:02:00,230.61,1.932,373.05,243.51,445.49,0.837,49.9,1,0,1,0,0,0,1,0,0,-62,0.0016,0.01,1.4,0.12,1,0,0,0,1,0,0,-81,0
2026-04-02T14:03:00,230.0,1.963,378.0,247.06,451.58,0.837,50.04,1,0,1,1,0,0,1,0,0,-60,0.0002,0.01,1.4,0.12,1,0,0,0,1,0,0,-85,1
2026-04-02T14:04:00,229.31,1.963,377.09,245.9,450.18,0.838,49.99,1,0,1,1,0,0,1,0,0,-58,0.0009,0.01,1.4,0.12,1,1,0,0,1,0,0,-67,1
2026-04-02T14:05:00,230.58,1.761,339.95,222.04,406.04,0.837,49.94,1,0,1,1,0,0,1,0,0,-67,0.0019,0.01,1.4,0.12,1,0,0,0,1,0,0,-66,1
2026-04-02T14:06:00,229.61,1.927,372.06,239.55,442.51,0.841,49.92,1,0,1,1,0,0,1,0,0,-60,0.0006,0.01,1.4,0.12,1,1,0,0,1,0,0,-64,1
2026-04-02T14:07:00,230.17,1.654,321.61,203.71,380.7,0.845,49.97,1,0,1,0,0,0,1,0,0,-68,0.0017,0.01,1.4,0.12,1,1,0,0,1,0,0,-84,1
2026-04-02T14:08:00,230.81,1.557,302.48,193.86,359.27,0.842,50.02,1,0,1,1,0,0,1,0,0,-62,0.0011,0.01,1.4,0.121,1,0,0,0,1,0,0,-85,1
2026-04-02T14:09:00,229.81,1.378,267.09,169.96,316.58,0.844,49.88,1,0,1,0,0,0,1,0,0,-60,0.0012,0.01,1.4,0.121,1,1,0,0,1,0,0,-75,0
2026-04-02T14:10:00,231.37,2.043,399.32,252.87,472.65,0.845,49.93,1,0,1,1,0,0,1,0,0,-70,0.0013,0.01,1.4,0.121,1,1,0,0,1,0,0,-78,0
2026-04-02T14:11:00,230.69,1.786,348.44,220.0,412.08,0.846,50.06,1,0,1,0,0,0,1,0,0,-59,0.0002,0.01,1.4,0.121,1,1,0,0,1,0,0,-72,0
2026-04-02T14:12:00,229.89,1.865,362.45,229.16,428.82,0.845,50.04,1,0,1,1,0,1,1,0,0,-63,0.0011,0.01,1.4,0.121,1,1,0,0,1,0,0,-71,0
2026-04-02T14:13:00,230.88,1.736,338.08,215.48,400.91,0.843,49.99,1,0,1,1,0,0,1,0,0,-58,0.0015,0.01,1.4,0.121,1,0,0,0,1,0,0,-71,0
2026-04-02T14:14:00,231.07,1.585,307.22,199.28,366.19,0.839,49.96,1,0,1,0,0,0,1,0,0,-65,0.0008,0.01,1.4,0.122,1,1,0,0,1,0,0,-81,0
2026-04-02T14:15:00,229.92,2.152,416.06,267.68,494.73,0.841,49.97,1,0,1,0,0,0,1,0,0,-71,0.0009,0.01,1.4,0.122,1,1,0,0,1,0,0,-71,0
2026-04-02T14:16:00,229.31,1.649,317.93,204.54,378.04,0.841,50.12,1,0,1,0,0,0,1,0,0,-58,0.0015,0.01,1.4,0.122,1,0,0,0,1,0,0,-80,0
2026-04-02T14:17:00,230.11,2.099,407.07,259.87,482.95,0.843,50.02,1,0,1,1,0,0,1,0,0,-72,0.0014,0.01,1.4,0.122,1,1,0,0,1,0,0,-81,1
2026-04-02T14:18:00,228.93,1.993,383.32,247.37,456.21,0.84,50.0,1,0,1,1,0,0,1,0,0,-63,0.0007,0.01,1.4,0.122,1,0,0,0,1,0,0,-65,0
2026-04-02T14:19:00,230.46,1.975,383.65,244.78,455.09,0.843,50.06,1,0,1,0,0,0,1,0,0,-58,0.0011,0.01,1.4,0.123,1,1,0,0,1,0,0,-81,0
2026-04-02T14:20:00,230.3,1.82,352.47,226.68,419.07,0.841,49.94,1,0,1,0,0,0,1,0,0,-65,0.0004,0.01,1.4,0.123,1,1,0,0,1,0,0,-87,1
2026-04-02T14:21:00,228.79,1.868,360.29,229.73,427.3,0.843,50.07,1,0,1,0,0,0,1,0,0,-66,0.0033,0.01,1.4,0.123,1,0,0,0,1,0,0,-87,0
2026-04-02T14:22:00,228.18,1.836,355.22,221.93,418.85,0.848,50.11,1,0,1,1,0,0,1,0,0,-72,-0.0001,0.01,1.4,0.123,1,0,0,0,1,0,0,-65,0
2026-04-02T14:23:00,229.89,1.868,365.29,225.64,429.36,0.851,50.02,1,0,1,0,0,0,1,0,0,-65,0.0006,0.01,1.4,0.123,1,1,0,0,1,0,0,-67,0
2026-04-02T14:24:00,229.03,1.894,368.78,228.55,433.86,0.85,49.96,1,0,1,0,0,0,1,0,0,-65,-0.0008,0.01,1.4,0.123,1,1,0,0,1,0,0,-66,1
2026-04-02T14:25:00,229.21,2.011,390.65,244.51,460.86,0.848,49.99,1,0,1,0,0,0,1,0,0,-61,0.0006,0.01,1.4,0.124,1,0,0,0,1,0,0,-69,1
2026-04-02T14:26:00,228.62,2.067,403.44,245.91,472.48,0.854,50.02,1,0,1,1,0,0,1,0,0,-59,0.0026,0.01,1.4,0.124,1,1,0,0,1,0,0,-84,0
2026-04-02T14:27:00,228.99,1.667,326.88,196.95,381.63,0.857,50.06,1,0,1,0,0,0,1,0,0,-71,0.0018,0.01,1.4,0.124,1,0,0,0,1,0,0,-87,1
2026-04-02T14:28:00,229.63,1.946,382.96,230.41,446.93,0.857,49.95,1,0,1,0,0,0,1,0,0,-64,0.0012,0.01,1.4,0.124,1,1,0,0,1,0,0,-87,1
2026-04-02T14:29:00,231.11,1.673,331.43,199.34,386.76,0.857,49.93,1,0,1,1,0,0,1,0,0,-72,0.0014,0.01,1.4,0.124,1,0,0,0,1,0,0,-78,1
2026-04-02T14:30:00,228.93,2.026,396.42,240.68,463.76,0.855,50.04,1,0,1,0,0,0,1,0,0,-68,-0.0002,0.01,1.4,0.124,1,0,0,0,1,0,0,-71,1
2026-04-02T14:31:00,229.54,1.684,331.76,198.56,386.64,0.858,49.98,1,0,1,1,0,0,1,0,0,-62,0.0017,0.01,1.4,0.125,1,0,0,0,1,0,0,-80,0
2026-04-02T14:32:00,229.43,1.745,344.94,203.04,400.26,0.862,50.06,1,0,1,0,0,0,1,0,0,-62,0.0012,0.01,1.4,0.125,1,0,0,0,1,0,0,-64,0
2026-04-02T14:33:00,229.18,1.906,377.09,220.53,436.84,0.863,50.08,1,0,1,1,0,0,1,0,0,-59,-0.0,0.01,1.4,0.125,1,0,0,0,1,0,0,-71,0
2026-04-02T14:34:00,229.77,2.081,414.18,238.82,478.1,0.866,49.81,1,0,1,1,0,0,1,0,0,-60,0.0002,0.01,1.4,0.125,1,0,0,0,1,0,0,-80,1
2026-04-02T14:35:00,229.13,1.738,344.75,199.44,398.28,0.866,49.98,1,0,1,0,0,0,1,0,0,-63,0.0012,0.01,1.4,0.125,1,1,0,0,1,0,0,-78,0
2026-04-02T14:36:00,229.57,2.245,444.62,260.51,515.32,0.863,50.01,1,0,1,1,0,0,1,0,0,-64,0.001,0.01,1.4,0.126,1,1,0,0,1,0,0,-66,0
2026-04-02T14:37:00,230.18,1.876,371.64,219.91,431.83,0.861,50.0,1,0,1,0,0,0,1,0,0,-62,0.0006,0.01,1.4,0.126,1,1,0,0,1,0,0,-75,1
2026-04-02T14:38:00,230.09,1.832,361.7,216.57,421.58,0.858,49.9,1,0,1,1,0,0,1,0,0,-63,0.0018,0.01,1.4,0.126,1,1,0,0,1,0,0,-88,0
2026-04-02T14:39:00,230.03,1.962,388.03,230.64,451.4,0.86,50.03,1,0,1,1,0,0,1,0,0,-61,0.0004,0.01,1.4,0.126,1,1,0,0,1,0,0,-77,0
2026-04-02T14:40:00,230.56,1.753,346.82,207.47,404.14,0.858,50.01,1,0,1,1,0,0,1,0,0,-69,-0.0004,0.01,1.4,0.126,1,0,0,0,1,0,0,-70,1
2026-04-02T14:41:00,230.42,1.614,317.96,193.08,371.99,0.855,49.93,1,0,1,1,0,0,1,0,0,-58,0.0001,0.01,1.4,0.126,1,1,0,0,1,0,0,-81,1
2026-04-02T14:42:00,229.29,1.693,332.76,199.87,388.17,0.857,50.0,1,0,1,1,0,0,1,0,0,-58,0.0005,0.01,1.4,0.127,1,0,0,0,1,0,0,-75,1
2026-04-02T14:43:00,230.04,1.866,367.01,222.52,429.2,0.855,50.01,1,0,1,1,0,0,1,0,0,-58,0.0012,0.01,1.4,0.127,1,0,0,0,1,0,0,-71,0
2026-04-02T14:44:00,228.8,1.73,338.04,205.71,395.71,0.854,50.0,1,0,1,0,0,0,1,0,0,-66,0.0018,0.01,1.4,0.127,1,1,0,0,1,0,0,-72,0
2026-04-02T14:45:00,229.6,1.481,290.69,176.6,340.13,0.855,49.99,1,0,1,1,0,0,1,0,0,-61,0.0016,0.01,1.4,0.127,1,0,0,0,1,0,0,-85,0
2026-04-02T14:46:00,229.77,1.89,371.2,225.24,434.19,0.855,50.09,1,0,1,0,0,0,1,0,0,-66,0.0015,0.01,1.4,0.127,1,0,0,0,1,0,0,-77,0
2026-04-02T14:47:00,229.24,1.727,340.42,201.94,395.81,0.86,49.9,1,0,1,1,0,0,1,0,0,-61,-0.0002,0.01,1.4,0.127,1,0,0,0,1,0,0,-77,1
2026-04-02T14:48:00,228.72,1.791,350.93,211.16,409.56,0.857,50.01,1,0,1,0,0,0,1,0,0,-63,-0.0006,0.01,1.4,0.128,1,0,0,0,1,0,0,-72,0
2026-04-02T14:49:00,228.32,1.676,326.93,198.9,382.68,0.854,50.02,1,0,1,1,0,0,1,0,0,-69,0.0017,0.01,1.4,0.128,1,1,0,0,1,0,0,-79,1
2026-04-02T14:50:00,230.46,15.962,3149.23,1901.31,3678.67,0.856,49.93,0,1,1,1,0,0,1,0,0,-59,0.0006,0.01,1.4,0.128,1,0,0,0,1,0,0,-65,0
2026-04-02T14:51:00,229.93,16.021,3149.76,1910.24,3683.75,0.855,50.04,0,1,1,1,0,0,1,0,0,-58,0.0007,0.01,1.4,0.128,1,1,0,0,1,0,0,-80,0
2026-04-02T14:52:00,230.19,16.358,3229.72,1936.03,3765.54,0.858,49.89,0,1,1,0,0,0,1,0,0,-60,0.0031,0.01,1.4,0.128,1,0,0,0,1,0,0,-82,0
2026-04-02T14:53:00,229.58,16.378,3236.4,1914.37,3760.2,0.861,49.97,0,1,1,1,0,0,1,0,0,-61,0.0005,0.01,1.4,0.128,1,0,0,0,1,0,0,-66,0
2026-04-02T14:54:00,229.42,16.798,3335.66,1929.98,3853.76,0.866,49.99,0,1,1,1,0,0,1,0,0,-61,0.0017,0.01,1.4,0.129,1,1,0,0,1,0,0,-86,1
2026-04-02T14:55:00,229.77,16.341,3247.84,1883.94,3754.69,0.865,49.97,0,1,1,1,0,0,1,0,0,-61,0.0002,0.01,1.4,0.129,1,1,0,0,1,0,0,-72,1
2026-04-02T14:56:00,227.7,1.91,374.66,220.89,434.93,0.861,50.11,1,0,1,1,0,0,1,0,0,-59,0.0006,0.01,1.4,0.129,1,0,0,0,1,0,0,-81,0
2026-04-02T14:57:00,229.76,1.575,311.67,184.08,361.97,0.861,50.05,1,0,1,1,0,0,1,0,0,-72,0.0027,0.01,1.4,0.129,1,1,0,0,1,0,0,-75,0
2026-04-02T14:58:00,227.87,1.79,350.76,207.95,407.77,0.86,49.96,1,0,1,1,0,0,1,0,0,-67,-0.0003,0.01,1.4,0.129,1,0,0,0,1,0,0,-73,0
2026-04-02T14:59:00,230.08,1.643,323.49,195.37,377.91,0.856,50.01,1,0,1,0,0,0,1,0,0,-58,-0.0,0.01,1.4,0.13,1,0,0,0,1,0,0,-64,1
2026-04-02T15:00:00,228.65,1.803,354.11,210.93,412.17,0.859,50.09,1,0,1,1,0,0,1,0,0,-66,0.0032,0.01,1.4,0.13,1,1,0,0,1,0,0,-66,0
2026-04-02T15:01:00,229.54,1.636,321.98,193.38,375.59,0.857,50.03,1,0,1,0,0,0,1,0,0,-72,0.0007,0.01,1.4,0.13,1,1,0,0,1,0,0,-71,1
2026-04-02T15:02:00,230.14,1.674,331.1,197.07,385.31,0.859,49.86,1,0,1,1,0,0,1,0,0,-67,0.0023,0.01,1.4,0.13,1,1,0,0,1,0,0,-68,0
2026-04-02T15:03:00,228.78,1.76,346.49,205.17,402.68,0.86,50.11,1,0,1,1,0,0,1,0,0,-72,0.0023,0.01,1.4,0.13,1,1,0,0,1,0,0,-65,0
2026-04-02T15:04:00,228.85,1.707,333.67,203.21,390.68,0.854,50.01,1,0,1,0,0,0,1,0,0,-67,-0.0003,0.01,1.4,0.13,1,1,0,0,1,0,0,-71,0
2026-04-02T15:05:00,228.19,1.946,378.99,231.23,443.96,0.854,50.05,1,0,1,0,0,0,1,0,0,-72,0.0003,0.01,1.4,0.131,1,0,0,0,1,0,0,-87,0
2026-04-02T15:06:00,229.77,1.534,300.96,183.67,352.58,0.854,50.06,1,0,1,0,0,0,1,0,0,-61,0.0012,0.01,1.4,0.131,1,1,0,0,1,0,0,-81,0
2026-04-02T15:07:00,229.43,1.586,311.83,187.56,363.89,0.857,50.1,1,0,1,1,0,0,1,0,0,-60,0.0009,0.01,1.4,0.131,1,1,0,0,1,0,0,-65,1
2026-04-02T15:08:00,229.51,1.475,289.54,175.49,338.57,0.855,50.09,1,0,1,1,0,0,1,0,0,-59,0.0018,0.01,1.4,0.131,1,0,0,0,1,0,0,-79,1
2026-04-02T15:09:00,228.88,1.957,386.01,227.4,448.01,0.862,50.12,1,0,1,1,0,0,1,0,0,-66,0.0001,0.01,1.4,0.131,1,0,0,0,1,0,0,-71,1
2026-04-02T15:10:00,228.8,1.69,333.0,196.57,386.69,0.861,50.09,1,0,1,1,0,0,1,0,0,-64,0.0011,0.01,1.4,0.131,1,0,0,0,1,0,0,-66,0
2026-04-02T15:11:00,230.51,1.84,363.9,217.92,424.16,0.858,50.03,1,0,1,1,0,0,1,0,0,-71,0.0017,0.01,1.4,0.132,1,0,0,0,1,0,0,-85,0
2026-04-02T15:12:00,229.58,1.748,343.95,206.62,401.24,0.857,49.87,1,0,1,1,0,0,1,0,0,-60,0.0021,0.01,1.4,0.132,1,0,0,0,1,0,0,-81,0
2026-04-02T15:13:00,228.86,1.926,378.57,225.87,440.83,0.859,50.06,1,0,1,0,0,1,1,0,0,-60,0.0001,0.01,1.4,0.132,1,1,0,0,1,0,0,-71,1
2026-04-02T15:14:00,228.8,1.724,337.83,203.47,394.37,0.857,49.98,1,0,1,1,0,0,1,0,0,-71,-0.0002,0.01,1.4,0.132,1,1,0,0,1,0,0,-85,1
2026-04-02T15:15:00,229.14,1.711,335.81,202.28,392.03,0.857,49.95,1,0,1,0,0,0,1,0,0,-70,-0.0015,0.01,1.4,0.132,1,1,0,0,1,0,0,-68,1
2026-04-02T15:16:00,229.93,1.782,351.1,211.3,409.78,0.857,50.2,1,0,1,1,0,0,1,0,0,-68,0.0032,0.01,1.4,0.133,1,0,0,0,1,0,0,-72,1
2026-04-02T15:17:00,228.85,1.733,338.98,205.82,396.57,0.855,49.99,1,0,1,0,0,0,1,0,0,-65,-0.0002,0.01,1.4,0.133,1,1,0,0,1,0,0,-82,1
